Id,SalePrice,YearBuilt,YrSold,MonthSold,Size(sqf),Floor,N_Parkinglot(Ground),N_Parkinglot(Basement),TimeToBusStop,TimeToSubway,N_APT,N_manager,N_elevators,N_FacilitiesNearBy(PublicOffice),N_FacilitiesNearBy(Hospital),N_FacilitiesNearBy(Dpartmentstore),N_FacilitiesNearBy(Mall),N_FacilitiesNearBy(ETC),N_FacilitiesNearBy(Park),N_SchoolNearBy(Elementary),N_SchoolNearBy(Middle),N_SchoolNearBy(High),N_SchoolNearBy(University),N_FacilitiesInApt,N_FacilitiesNearBy(Total),N_SchoolNearBy(Total),class_price,AptType
863,103663,2013,2016,1,426,20,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,B,Family
864,103663,2013,2016,1,426,12,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,B,Family
865,103663,2013,2016,1,426,17,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,B,Family
866,103663,2013,2016,1,426,12,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,B,Family
867,103663,2013,2016,1,426,13,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,B,Family
868,103663,2013,2016,1,426,20,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,B,Family
869,103663,2013,2016,1,426,14,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,B,Family
870,103663,2013,2016,1,426,15,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,B,Family
871,103663,2013,2016,1,426,10,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,B,Family
872,103663,2013,2016,1,426,20,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,B,Family
873,103663,2013,2016,1,426,14,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,B,Family
874,103663,2013,2016,1,426,13,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,B,Family
875,103663,2013,2016,1,426,15,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,B,Family
876,103663,2013,2016,1,426,11,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,B,Family
877,103663,2013,2016,1,426,10,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,B,Family
878,103663,2013,2016,1,426,19,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,B,Family
879,103663,2013,2016,1,426,14,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,B,Family
880,103663,2013,2016,1,426,16,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,B,Family
881,103663,2013,2016,1,426,15,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,B,Family
882,103663,2013,2016,1,426,18,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,B,Family
883,103663,2013,2016,1,426,16,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,B,Family
884,103663,2013,2016,1,426,13,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,B,Family
885,103663,2013,2016,1,426,19,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,B,Family
886,103982,2005,2010,5,572,20,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,B,Family
887,103982,2014,2015,2,288,12,11.00,108.00,2.50,7.50,1.00,3.00,0.00,3.00,1,2.00,1.00,0.00,1.00,2.00,2.00,2.00,2.00,2,8.00,8.00,B,Family
888,103982,2014,2014,10,288,15,11.00,108.00,2.50,7.50,1.00,3.00,0.00,3.00,1,2.00,1.00,0.00,1.00,2.00,2.00,2.00,2.00,2,8.00,8.00,B,Family
889,103982,1986,2015,9,508,8,100.00,18.00,2.50,7.50,1.00,1.00,2.00,5.00,1,2.00,1.00,1.00,1.00,6.00,2.00,3.00,2.00,3,11.00,13.00,B,Family
890,104424,2014,2015,9,288,12,11.00,108.00,2.50,7.50,1.00,3.00,0.00,3.00,1,2.00,1.00,0.00,1.00,2.00,2.00,2.00,2.00,2,8.00,8.00,B,Family
891,104424,1985,2015,3,587,9,80.00,76.00,2.50,7.50,1.00,2.00,2.00,5.00,1,2.00,1.00,2.00,1.00,2.00,1.00,1.00,0.00,3,12.00,4.00,B,Married Couple
892,104424,2014,2015,3,288,13,11.00,108.00,2.50,7.50,1.00,3.00,0.00,3.00,1,2.00,1.00,0.00,1.00,2.00,2.00,2.00,2.00,2,8.00,8.00,B,Family
893,104424,2005,2010,5,572,19,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,B,Family
894,104424,2014,2015,6,288,9,11.00,108.00,2.50,7.50,1.00,3.00,0.00,3.00,1,2.00,1.00,0.00,1.00,2.00,2.00,2.00,2.00,2,8.00,8.00,B,Family
895,104424,1992,2012,3,644,4,142.00,79.00,7.50,17.50,3.00,4.00,8.00,5.00,1,1.00,1.00,1.00,0.00,3.00,3.00,4.00,4.00,3,9.00,14.00,B,Family
896,104424,2014,2016,2,281,15,11.00,108.00,2.50,7.50,1.00,3.00,0.00,3.00,1,2.00,1.00,0.00,1.00,2.00,2.00,2.00,2.00,2,8.00,8.00,B,Family
897,104424,1978,2010,11,871,6,87.00,0.00,2.50,2.50,2.00,1.00,4.00,3.00,2,1.00,1.00,0.00,0.00,3.00,3.00,3.00,2.00,3,7.00,11.00,B,Family
898,104424,2014,2015,6,288,9,11.00,108.00,2.50,7.50,1.00,3.00,0.00,3.00,1,2.00,1.00,0.00,1.00,2.00,2.00,2.00,2.00,2,8.00,8.00,B,Family
899,104424,1997,2014,3,558,3,82.00,56.00,7.50,17.50,1.00,2.00,4.00,7.00,1,2.00,1.00,1.00,1.00,4.00,0.00,0.00,3.00,5,13.00,7.00,B,University Student
900,104867,1978,2010,6,871,6,87.00,0.00,2.50,2.50,2.00,1.00,4.00,3.00,2,1.00,1.00,0.00,0.00,3.00,3.00,3.00,2.00,3,7.00,11.00,B,Family
901,104867,2014,2015,6,288,13,11.00,108.00,2.50,7.50,1.00,3.00,0.00,3.00,1,2.00,1.00,0.00,1.00,2.00,2.00,2.00,2.00,2,8.00,8.00,B,Family
902,104867,1993,2011,5,644,18,523.00,536.00,2.50,17.50,8.00,8.00,20.00,6.00,2,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,4,14.00,17.00,B,Family
903,105309,2014,2015,1,288,10,11.00,108.00,2.50,7.50,1.00,3.00,0.00,3.00,1,2.00,1.00,0.00,1.00,2.00,2.00,2.00,2.00,2,8.00,8.00,B,Family
904,105309,1985,2015,1,587,9,80.00,76.00,2.50,7.50,1.00,2.00,2.00,5.00,1,2.00,1.00,2.00,1.00,2.00,1.00,1.00,0.00,3,12.00,4.00,B,Married Couple
905,105309,2014,2015,2,288,11,11.00,108.00,2.50,7.50,1.00,3.00,0.00,3.00,1,2.00,1.00,0.00,1.00,2.00,2.00,2.00,2.00,2,8.00,8.00,B,Family
906,105309,2014,2015,1,288,12,11.00,108.00,2.50,7.50,1.00,3.00,0.00,3.00,1,2.00,1.00,0.00,1.00,2.00,2.00,2.00,2.00,2,8.00,8.00,B,Family
907,105309,1993,2011,2,644,20,523.00,536.00,2.50,17.50,8.00,8.00,20.00,6.00,2,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,4,14.00,17.00,B,Family
908,105309,1992,2012,9,644,10,142.00,79.00,7.50,17.50,3.00,4.00,8.00,5.00,1,1.00,1.00,1.00,0.00,3.00,3.00,4.00,4.00,3,9.00,14.00,B,Family
909,105309,2005,2010,6,572,14,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,B,Family
910,105309,2014,2014,5,288,13,11.00,108.00,2.50,7.50,1.00,3.00,0.00,3.00,1,2.00,1.00,0.00,1.00,2.00,2.00,2.00,2.00,2,8.00,8.00,B,Family
911,105309,1986,2015,10,508,9,100.00,18.00,2.50,7.50,1.00,1.00,2.00,5.00,1,2.00,1.00,1.00,1.00,6.00,2.00,3.00,2.00,3,11.00,13.00,B,Family
912,105309,2014,2015,7,288,12,11.00,108.00,2.50,7.50,1.00,3.00,0.00,3.00,1,2.00,1.00,0.00,1.00,2.00,2.00,2.00,2.00,2,8.00,8.00,B,Family
913,105309,2014,2017,1,288,8,11.00,108.00,2.50,7.50,1.00,3.00,0.00,3.00,1,2.00,1.00,0.00,1.00,2.00,2.00,2.00,2.00,2,8.00,8.00,B,Family
914,105309,2005,2010,8,572,19,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,B,Family
915,105752,2014,2014,11,288,10,11.00,108.00,2.50,7.50,1.00,3.00,0.00,3.00,1,2.00,1.00,0.00,1.00,2.00,2.00,2.00,2.00,2,8.00,8.00,B,Family
916,105752,2014,2014,6,288,10,11.00,108.00,2.50,7.50,1.00,3.00,0.00,3.00,1,2.00,1.00,0.00,1.00,2.00,2.00,2.00,2.00,2,8.00,8.00,B,Family
917,105840,2014,2016,1,288,11,11.00,108.00,2.50,7.50,1.00,3.00,0.00,3.00,1,2.00,1.00,0.00,1.00,2.00,2.00,2.00,2.00,2,8.00,8.00,B,Family
918,106194,1992,2013,8,644,4,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,B,Family
919,106194,1986,2012,5,793,16,100.00,18.00,2.50,7.50,1.00,1.00,2.00,5.00,1,2.00,1.00,1.00,1.00,6.00,2.00,3.00,2.00,3,11.00,13.00,B,Family
920,106194,1993,2010,1,914,3,523.00,536.00,2.50,17.50,8.00,8.00,20.00,6.00,2,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,4,14.00,17.00,B,Family
921,106194,1992,2010,3,914,5,142.00,79.00,7.50,17.50,3.00,4.00,8.00,5.00,1,1.00,1.00,1.00,0.00,3.00,3.00,4.00,4.00,3,9.00,14.00,B,Family
922,106194,1992,2009,9,914,6,142.00,79.00,7.50,17.50,3.00,4.00,8.00,5.00,1,1.00,1.00,1.00,0.00,3.00,3.00,4.00,4.00,3,9.00,14.00,B,Family
923,106194,2005,2010,5,572,19,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,B,Family
924,106194,1992,2010,6,914,6,142.00,79.00,7.50,17.50,3.00,4.00,8.00,5.00,1,1.00,1.00,1.00,0.00,3.00,3.00,4.00,4.00,3,9.00,14.00,B,Family
925,106194,2014,2015,3,291,12,11.00,108.00,2.50,7.50,1.00,3.00,0.00,3.00,1,2.00,1.00,0.00,1.00,2.00,2.00,2.00,2.00,2,8.00,8.00,B,Family
926,106194,1986,2016,2,508,3,100.00,18.00,2.50,7.50,1.00,1.00,2.00,5.00,1,2.00,1.00,1.00,1.00,6.00,2.00,3.00,2.00,3,11.00,13.00,B,Family
927,106194,1992,2014,8,576,14,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,B,Family
928,106194,1992,2011,11,914,14,142.00,79.00,7.50,17.50,3.00,4.00,8.00,5.00,1,1.00,1.00,1.00,0.00,3.00,3.00,4.00,4.00,3,9.00,14.00,B,Family
929,106194,1992,2013,10,576,12,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,B,Family
930,106194,1997,2016,9,430,5,82.00,56.00,7.50,17.50,1.00,2.00,4.00,7.00,1,2.00,1.00,1.00,1.00,4.00,0.00,0.00,3.00,5,13.00,7.00,B,University Student
931,106194,2009,2010,3,910,4,25.00,203.00,2.50,0.00,1.00,2.00,5.00,2.00,1,0.00,0.00,2.00,1.00,2.00,1.00,1.00,1.00,5,6.00,5.00,B,Married Couple
932,106194,1993,2009,12,914,1,523.00,536.00,2.50,17.50,8.00,8.00,20.00,6.00,2,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,4,14.00,17.00,B,Family
933,106194,1993,2011,6,644,17,523.00,536.00,2.50,17.50,8.00,8.00,20.00,6.00,2,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,4,14.00,17.00,B,Family
934,106194,1992,2014,1,640,12,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,B,Family
935,107079,2014,2016,10,288,10,11.00,108.00,2.50,7.50,1.00,3.00,0.00,3.00,1,2.00,1.00,0.00,1.00,2.00,2.00,2.00,2.00,2,8.00,8.00,B,Family
936,107079,1992,2010,6,914,4,142.00,79.00,7.50,17.50,3.00,4.00,8.00,5.00,1,1.00,1.00,1.00,0.00,3.00,3.00,4.00,4.00,3,9.00,14.00,B,Family
937,107079,2014,2015,5,288,14,11.00,108.00,2.50,7.50,1.00,3.00,0.00,3.00,1,2.00,1.00,0.00,1.00,2.00,2.00,2.00,2.00,2,8.00,8.00,B,Family
938,107079,1992,2009,8,914,12,142.00,79.00,7.50,17.50,3.00,4.00,8.00,5.00,1,1.00,1.00,1.00,0.00,3.00,3.00,4.00,4.00,3,9.00,14.00,B,Family
939,107345,2013,2015,12,426,6,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,B,Family
940,107522,1992,2009,11,914,12,142.00,79.00,7.50,17.50,3.00,4.00,8.00,5.00,1,1.00,1.00,1.00,0.00,3.00,3.00,4.00,4.00,3,9.00,14.00,B,Family
941,107964,2013,2016,4,426,14,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,B,Family
942,107964,2014,2017,4,288,9,11.00,108.00,2.50,7.50,1.00,3.00,0.00,3.00,1,2.00,1.00,0.00,1.00,2.00,2.00,2.00,2.00,2,8.00,8.00,B,Family
943,107964,2014,2016,3,288,13,11.00,108.00,2.50,7.50,1.00,3.00,0.00,3.00,1,2.00,1.00,0.00,1.00,2.00,2.00,2.00,2.00,2,8.00,8.00,B,Family
944,107964,2005,2010,8,572,17,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,B,Family
945,107964,2014,2015,9,288,13,11.00,108.00,2.50,7.50,1.00,3.00,0.00,3.00,1,2.00,1.00,0.00,1.00,2.00,2.00,2.00,2.00,2,8.00,8.00,B,Family
946,107964,1992,2012,7,644,11,142.00,79.00,7.50,17.50,3.00,4.00,8.00,5.00,1,1.00,1.00,1.00,0.00,3.00,3.00,4.00,4.00,3,9.00,14.00,B,Family
947,108318,1992,2013,3,644,2,142.00,79.00,7.50,17.50,3.00,4.00,8.00,5.00,1,1.00,1.00,1.00,0.00,3.00,3.00,4.00,4.00,3,9.00,14.00,B,Family
948,108407,1986,2017,4,508,11,100.00,18.00,2.50,7.50,1.00,1.00,2.00,5.00,1,2.00,1.00,1.00,1.00,6.00,2.00,3.00,2.00,3,11.00,13.00,B,Family
949,108407,2014,2016,8,288,12,11.00,108.00,2.50,7.50,1.00,3.00,0.00,3.00,1,2.00,1.00,0.00,1.00,2.00,2.00,2.00,2.00,2,8.00,8.00,B,Family
950,108407,1992,2010,12,914,3,142.00,79.00,7.50,17.50,3.00,4.00,8.00,5.00,1,1.00,1.00,1.00,0.00,3.00,3.00,4.00,4.00,3,9.00,14.00,B,Family
951,108849,2014,2016,10,288,13,11.00,108.00,2.50,7.50,1.00,3.00,0.00,3.00,1,2.00,1.00,0.00,1.00,2.00,2.00,2.00,2.00,2,8.00,8.00,B,Family
952,108849,1997,2012,10,644,12,82.00,56.00,7.50,17.50,1.00,2.00,4.00,7.00,1,2.00,1.00,1.00,1.00,4.00,0.00,0.00,3.00,5,13.00,7.00,B,Married Couple
953,108849,2005,2012,1,572,2,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,B,Family
954,108849,1986,2017,7,508,7,100.00,18.00,2.50,7.50,1.00,1.00,2.00,5.00,1,2.00,1.00,1.00,1.00,6.00,2.00,3.00,2.00,3,11.00,13.00,B,Family
955,108849,1992,2011,2,914,1,142.00,79.00,7.50,17.50,3.00,4.00,8.00,5.00,1,1.00,1.00,1.00,0.00,3.00,3.00,4.00,4.00,3,9.00,14.00,B,Family
956,108849,1992,2017,3,576,1,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,B,Old
957,109292,1992,2010,3,914,5,142.00,79.00,7.50,17.50,3.00,4.00,8.00,5.00,1,1.00,1.00,1.00,0.00,3.00,3.00,4.00,4.00,3,9.00,14.00,B,Family
958,109292,1992,2012,7,644,13,142.00,79.00,7.50,17.50,3.00,4.00,8.00,5.00,1,1.00,1.00,1.00,0.00,3.00,3.00,4.00,4.00,3,9.00,14.00,B,Family
959,109734,2005,2010,8,572,18,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,B,Family
960,109734,2005,2010,7,572,12,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,B,Family
961,109734,1992,2014,5,576,14,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,B,Family
962,109734,2005,2011,4,572,1,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,B,Family
963,109734,1992,2013,10,576,13,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,B,Family
964,109734,1986,2017,2,508,11,100.00,18.00,2.50,7.50,1.00,1.00,2.00,5.00,1,2.00,1.00,1.00,1.00,6.00,2.00,3.00,2.00,3,11.00,13.00,B,Family
965,109734,1985,2015,4,587,5,80.00,76.00,2.50,7.50,1.00,2.00,2.00,5.00,1,2.00,1.00,2.00,1.00,2.00,1.00,1.00,0.00,3,12.00,4.00,B,Married Couple
966,109734,1985,2015,5,587,7,80.00,76.00,2.50,7.50,1.00,2.00,2.00,5.00,1,2.00,1.00,2.00,1.00,2.00,1.00,1.00,0.00,3,12.00,4.00,B,Married Couple
967,110176,1993,2010,3,914,3,523.00,536.00,2.50,17.50,8.00,8.00,20.00,6.00,2,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,4,14.00,17.00,B,Family
968,110176,1997,2014,5,558,4,82.00,56.00,7.50,17.50,1.00,2.00,4.00,7.00,1,2.00,1.00,1.00,1.00,4.00,0.00,0.00,3.00,5,13.00,7.00,B,University Student
969,110619,1997,2008,2,914,13,82.00,56.00,7.50,17.50,1.00,2.00,4.00,7.00,1,2.00,1.00,1.00,1.00,4.00,0.00,0.00,3.00,5,13.00,7.00,B,Married Couple
970,110619,1993,2009,7,914,3,523.00,536.00,2.50,17.50,8.00,8.00,20.00,6.00,2,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,4,14.00,17.00,B,Family
971,110619,1992,2013,8,640,8,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,B,Family
972,110619,1986,2017,4,508,11,100.00,18.00,2.50,7.50,1.00,1.00,2.00,5.00,1,2.00,1.00,1.00,1.00,6.00,2.00,3.00,2.00,3,11.00,13.00,B,Family
973,110619,2005,2010,10,572,13,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,B,Family
974,110619,1985,2015,8,587,6,80.00,76.00,2.50,7.50,1.00,2.00,2.00,5.00,1,2.00,1.00,2.00,1.00,2.00,1.00,1.00,0.00,3,12.00,4.00,B,Married Couple
975,110619,1992,2010,3,914,16,142.00,79.00,7.50,17.50,3.00,4.00,8.00,5.00,1,1.00,1.00,1.00,0.00,3.00,3.00,4.00,4.00,3,9.00,14.00,B,Family
976,110619,2014,2016,4,288,12,11.00,108.00,2.50,7.50,1.00,3.00,0.00,3.00,1,2.00,1.00,0.00,1.00,2.00,2.00,2.00,2.00,2,8.00,8.00,B,Family
977,110619,1992,2010,4,914,8,142.00,79.00,7.50,17.50,3.00,4.00,8.00,5.00,1,1.00,1.00,1.00,0.00,3.00,3.00,4.00,4.00,3,9.00,14.00,B,Family
978,110619,1993,2009,3,914,19,523.00,536.00,2.50,17.50,8.00,8.00,20.00,6.00,2,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,4,14.00,17.00,B,Family
979,110619,1992,2010,2,914,18,142.00,79.00,7.50,17.50,3.00,4.00,8.00,5.00,1,1.00,1.00,1.00,0.00,3.00,3.00,4.00,4.00,3,9.00,14.00,B,Family
980,110619,1992,2017,3,576,10,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,B,Family
981,110619,1993,2009,3,914,7,523.00,536.00,2.50,17.50,8.00,8.00,20.00,6.00,2,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,4,14.00,17.00,B,Family
982,110619,1985,2014,9,676,9,80.00,76.00,2.50,7.50,1.00,2.00,2.00,5.00,1,2.00,1.00,2.00,1.00,2.00,1.00,1.00,0.00,3,12.00,4.00,B,Married Couple
983,110619,1993,2007,11,914,1,523.00,536.00,2.50,17.50,8.00,8.00,20.00,6.00,2,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,4,14.00,17.00,B,Family
984,111061,1992,2014,1,576,9,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,B,Family
985,111504,1997,2014,4,558,8,82.00,56.00,7.50,17.50,1.00,2.00,4.00,7.00,1,2.00,1.00,1.00,1.00,4.00,0.00,0.00,3.00,5,13.00,7.00,B,University Student
986,111504,1986,2012,5,910,8,100.00,18.00,2.50,7.50,1.00,1.00,2.00,5.00,1,2.00,1.00,1.00,1.00,6.00,2.00,3.00,2.00,3,11.00,13.00,B,Family
987,111504,1978,2012,2,779,6,87.00,0.00,2.50,2.50,2.00,1.00,4.00,3.00,2,1.00,1.00,0.00,0.00,3.00,3.00,3.00,2.00,3,7.00,11.00,B,Family
988,111504,1997,2013,1,914,2,82.00,56.00,7.50,17.50,1.00,2.00,4.00,7.00,1,2.00,1.00,1.00,1.00,4.00,0.00,0.00,3.00,5,13.00,7.00,B,Married Couple
989,111504,2014,2016,4,288,14,11.00,108.00,2.50,7.50,1.00,3.00,0.00,3.00,1,2.00,1.00,0.00,1.00,2.00,2.00,2.00,2.00,2,8.00,8.00,B,Family
990,111504,1993,2012,3,644,3,523.00,536.00,2.50,17.50,8.00,8.00,20.00,6.00,2,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,4,14.00,17.00,B,Family
991,112389,1997,2008,1,914,11,82.00,56.00,7.50,17.50,1.00,2.00,4.00,7.00,1,2.00,1.00,1.00,1.00,4.00,0.00,0.00,3.00,5,13.00,7.00,B,Married Couple
992,112389,1997,2014,3,558,6,82.00,56.00,7.50,17.50,1.00,2.00,4.00,7.00,1,2.00,1.00,1.00,1.00,4.00,0.00,0.00,3.00,5,13.00,7.00,B,University Student
993,112389,1986,2012,6,910,11,100.00,18.00,2.50,7.50,1.00,1.00,2.00,5.00,1,2.00,1.00,1.00,1.00,6.00,2.00,3.00,2.00,3,11.00,13.00,B,Family
994,112389,1993,2011,8,644,3,523.00,536.00,2.50,17.50,8.00,8.00,20.00,6.00,2,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,4,14.00,17.00,B,Family
995,112389,1978,2010,12,903,12,87.00,0.00,2.50,2.50,2.00,1.00,4.00,3.00,2,1.00,1.00,0.00,0.00,3.00,3.00,3.00,2.00,3,7.00,11.00,B,Family
996,112389,1992,2012,12,640,11,200.00,0.00,7.50,12.50,3.00,5.00,10.00,7.00,1,1.00,1.00,5.00,1.00,4.00,3.00,5.00,5.00,3,16.00,17.00,B,Family
997,112389,2005,2011,7,572,19,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,B,Family
998,112389,1993,2009,7,914,4,523.00,536.00,2.50,17.50,8.00,8.00,20.00,6.00,2,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,4,14.00,17.00,B,Family
999,112566,2005,2010,11,572,8,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,B,Family
1000,112831,1985,2015,4,587,6,80.00,76.00,2.50,7.50,1.00,2.00,2.00,5.00,1,2.00,1.00,2.00,1.00,2.00,1.00,1.00,0.00,3,12.00,4.00,B,Married Couple
1001,112831,1993,2011,10,644,4,523.00,536.00,2.50,17.50,8.00,8.00,20.00,6.00,2,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,4,14.00,17.00,B,Family
